product_id,name,category,price
prod_000576,Hoodie Model 576,Clothing,440.95
prod_000577,Oil Model 577,Automotive,100.84
prod_000578,Lamp Model 578,Home & Garden,166.96
prod_000579,Yoga Mat Model 579,Sports,61.5
prod_000580,Headphones Model 580,Electronics,303.8
prod_000581,Hoodie Model 581,Clothing,473.23
prod_000582,Face Cream Model 582,Beauty,408.37
prod_000583,Board Game Model 583,Toys,399.96
prod_000584,Battery Model 584,Automotive,87.92
prod_000585,Volleyball Model 585,Sports,499.05
prod_000586,Tool Set Model 586,Automotive,40.29
prod_000587,Camera Model 587,Electronics,432.91
prod_000588,Bedding Model 588,Home & Garden,412.93
prod_000589,Yoga Mat Model 589,Sports,99.7
prod_000590,Face Cream Model 590,Beauty,487.43
prod_000591,Kitchen Set Model 591,Home & Garden,428.51
prod_000592,Shampoo Model 592,Beauty,57.55
prod_000593,LEGO Set Model 593,Toys,165.66
prod_000594,Jacket Model 594,Clothing,87.52
prod_000595,Basketball Model 595,Sports,255.63
prod_000596,Puzzle Model 596,Toys,458.66
prod_000597,Skirt Model 597,Clothing,254.68
prod_000598,Shampoo Model 598,Beauty,477.3
prod_000599,Garden Tools Model 599,Home & Garden,373.13
prod_000600,LEGO Set Model 600,Toys,97.11
prod_000601,Shirt Model 601,Clothing,505.5
prod_000602,Oil Model 602,Automotive,402.65
prod_000603,Face Cream Model 603,Beauty,57.22
prod_000604,Foundation Model 604,Beauty,194.91
prod_000605,Skirt Model 605,Clothing,42.45
prod_000606,Brake Pad Model 606,Automotive,264.86
prod_000607,Lamp Model 607,Home & Garden,451.62
prod_000608,Car Part Model 608,Automotive,210.64
prod_000609,Action Figure Model 609,Toys,461.87
prod_000610,Tire Model 610,Automotive,235.56
prod_000611,Oil Model 611,Automotive,476.94
prod_000612,Cookbook Model 612,Books,502.34
prod_000613,Battery Model 613,Automotive,461.33
prod_000614,Building Blocks Model 614,Toys,155.64
prod_000615,Science Model 615,Books,25.45
prod_000616,Tablet Model 616,Electronics,19.57
prod_000617,Tennis Racket Model 617,Sports,60.16
prod_000618,Coffee Maker Model 618,Home & Garden,509.82
prod_000619,Garden Tools Model 619,Home & Garden,441.02
prod_000620,Skirt Model 620,Clothing,323.43
prod_000621,Running Shoes Model 621,Sports,302.84
prod_000622,Running Shoes Model 622,Sports,367.59
prod_000623,Tool Set Model 623,Automotive,448.89
prod_000624,Filter Model 624,Automotive,467.23
prod_000625,Skirt Model 625,Clothing,213.09
prod_000626,Laptop Model 626,Electronics,72.69
prod_000627,Keyboard Model 627,Electronics,159.38
prod_000628,Keyboard Model 628,Electronics,197.74
prod_000629,Perfume Model 629,Beauty,159.35
prod_000630,Skirt Model 630,Clothing,430.91
prod_000631,Tablet Model 631,Electronics,439.76
prod_000632,T-Shirt Model 632,Clothing,459.64
prod_000633,Tennis Racket Model 633,Sports,172.4
prod_000634,History Model 634,Books,135.58
prod_000635,Poetry Model 635,Books,126.58
prod_000636,Mascara Model 636,Beauty,249.72
prod_000637,Tool Set Model 637,Automotive,96.3
prod_000638,Car Cover Model 638,Automotive,497.94
prod_000639,Shirt Model 639,Clothing,481.14
prod_000640,Textbook Model 640,Books,188.21
prod_000641,Cookbook Model 641,Books,247.12
prod_000642,Volleyball Model 642,Sports,63.04
prod_000643,Battery Model 643,Automotive,219.53
prod_000644,Comic Model 644,Books,217.01
prod_000645,Kitchen Set Model 645,Home & Garden,51.52
prod_000646,Smartphone Model 646,Electronics,483.91
prod_000647,Hoodie Model 647,Clothing,11.7
prod_000648,Baseball Glove Model 648,Sports,470.3
prod_000649,Brake Pad Model 649,Automotive,489.14
prod_000650,Nail Polish Model 650,Beauty,46.44
prod_000651,Volleyball Model 651,Sports,111.1
prod_000652,Keyboard Model 652,Electronics,287.58
prod_000653,Science Model 653,Books,379.97
prod_000654,Toy Train Model 654,Toys,244.18
prod_000655,Moisturizer Model 655,Beauty,115.89
prod_000656,Oil Model 656,Automotive,351.35
prod_000657,Action Figure Model 657,Toys,358.27
prod_000658,Poetry Model 658,Books,104.32
prod_000659,Jacket Model 659,Clothing,354.16
prod_000660,Soccer Ball Model 660,Sports,170.9
prod_000661,Monitor Model 661,Electronics,320.68
prod_000662,Nail Polish Model 662,Beauty,503.12
prod_000663,Headphones Model 663,Electronics,376.15
prod_000664,Lamp Model 664,Home & Garden,308.26
prod_000665,Tire Model 665,Automotive,270.64
prod_000666,Science Model 666,Books,171.53
prod_000667,Face Cream Model 667,Beauty,474.48
prod_000668,Cookbook Model 668,Books,295.68
prod_000669,Building Blocks Model 669,Toys,131
prod_000670,Lamp Model 670,Home & Garden,110.79
prod_000671,Decoration Model 671,Home & Garden,328.04
prod_000672,Tire Model 672,Automotive,15.25
prod_000673,Nail Polish Model 673,Beauty,324.27
prod_000674,Foundation Model 674,Beauty,152.12
prod_000675,Jacket Model 675,Clothing,138.67
prod_000676,Lipstick Model 676,Beauty,249.28
prod_000677,Plant Model 677,Home & Garden,161.01
prod_000678,Perfume Model 678,Beauty,108.23
prod_000679,Yoga Mat Model 679,Sports,271.58
prod_000680,Car Cover Model 680,Automotive,445.74
prod_000681,Plant Model 681,Home & Garden,257.54
prod_000682,Tool Set Model 682,Automotive,452.88
prod_000683,Golf Clubs Model 683,Sports,244.97
prod_000684,Oil Model 684,Automotive,500.94
prod_000685,Jacket Model 685,Clothing,439.76
prod_000686,Dress Model 686,Clothing,482.98
prod_000687,Basketball Model 687,Sports,112.82
prod_000688,Tool Set Model 688,Automotive,503.11
prod_000689,Smart Watch Model 689,Electronics,147.17
prod_000690,Plant Model 690,Home & Garden,232.75
prod_000691,Brake Pad Model 691,Automotive,416.3
prod_000692,Golf Clubs Model 692,Sports,153.54
prod_000693,Yoga Mat Model 693,Sports,163.61
prod_000694,Furniture Model 694,Home & Garden,275.93
prod_000695,Novel Model 695,Books,315.84
prod_000696,Camera Model 696,Electronics,396.21
prod_000697,Biography Model 697,Books,387
prod_000698,Furniture Model 698,Home & Garden,489.71
prod_000699,Battery Model 699,Automotive,60.29
prod_000700,Biography Model 700,Books,103.44
prod_000701,Doll Model 701,Toys,324.98
prod_000702,Smartphone Model 702,Electronics,504.61
prod_000703,Board Game Model 703,Toys,466.67
prod_000704,Hoodie Model 704,Clothing,348.46
prod_000705,Smartphone Model 705,Electronics,153.79
prod_000706,Mascara Model 706,Beauty,167.93
prod_000707,Building Blocks Model 707,Toys,435.3
prod_000708,Battery Model 708,Automotive,308.58
prod_000709,Plant Model 709,Home & Garden,311.45
prod_000710,Tennis Racket Model 710,Sports,294.04
prod_000711,Headphones Model 711,Electronics,258.53
prod_000712,Battery Model 712,Automotive,311.81
prod_000713,Tool Set Model 713,Automotive,247.16
prod_000714,Tool Set Model 714,Automotive,256.65
prod_000715,Camera Model 715,Electronics,91.78
prod_000716,Bedding Model 716,Home & Garden,236.05
prod_000717,Toy Train Model 717,Toys,324.42
prod_000718,Action Figure Model 718,Toys,483.26
prod_000719,Yoga Mat Model 719,Sports,481.04
prod_000720,History Model 720,Books,480.26
prod_000721,Laptop Model 721,Electronics,158.25
prod_000722,Tire Model 722,Automotive,449.35
prod_000723,Lipstick Model 723,Beauty,304.25
prod_000724,Bedding Model 724,Home & Garden,453.24
prod_000725,Battery Model 725,Automotive,228.53
prod_000726,Headphones Model 726,Electronics,97.84
prod_000727,Lipstick Model 727,Beauty,318.54
prod_000728,Kitchen Set Model 728,Home & Garden,434.27
prod_000729,Oil Model 729,Automotive,191.57
prod_000730,Tire Model 730,Automotive,378.09
prod_000731,Remote Car Model 731,Toys,177.37
prod_000732,Face Cream Model 732,Beauty,39.57
prod_000733,Jacket Model 733,Clothing,505.26
prod_000734,Yoga Mat Model 734,Sports,190.91
prod_000735,Poetry Model 735,Books,72.77
prod_000736,Shirt Model 736,Clothing,461.95
prod_000737,Board Game Model 737,Toys,23.6
prod_000738,Headphones Model 738,Electronics,383.36
prod_000739,Filter Model 739,Automotive,81.95
prod_000740,Moisturizer Model 740,Beauty,175.63
prod_000741,Smart Watch Model 741,Electronics,325.18
prod_000742,Tennis Racket Model 742,Sports,98.74
prod_000743,Furniture Model 743,Home & Garden,91.26
prod_000744,Pants Model 744,Clothing,67.8
prod_000745,Action Figure Model 745,Toys,172.32
prod_000746,Tablet Model 746,Electronics,122.74
prod_000747,Foundation Model 747,Beauty,10.43
prod_000748,Board Game Model 748,Toys,365.91
prod_000749,Textbook Model 749,Books,159.9
prod_000750,Garden Tools Model 750,Home & Garden,68.36
prod_000751,Textbook Model 751,Books,48.64
prod_000752,Plant Model 752,Home & Garden,393.95
prod_000753,Dress Model 753,Clothing,12.43
prod_000754,Shampoo Model 754,Beauty,194.68
prod_000755,Filter Model 755,Automotive,416.54
prod_000756,Board Game Model 756,Toys,412.78
prod_000757,Golf Clubs Model 757,Sports,394.38
prod_000758,Brake Pad Model 758,Automotive,120.99
prod_000759,Shirt Model 759,Clothing,27.52
prod_000760,Remote Car Model 760,Toys,45.07
prod_000761,Headphones Model 761,Electronics,133.11
prod_000762,Baseball Glove Model 762,Sports,13.91
prod_000763,Bedding Model 763,Home & Garden,74.24
prod_000764,Jeans Model 764,Clothing,205.78
prod_000765,Pants Model 765,Clothing,502.51
prod_000766,Tennis Racket Model 766,Sports,51.27
prod_000767,Jacket Model 767,Clothing,501.61
prod_000768,Moisturizer Model 768,Beauty,37.01
prod_000769,Golf Clubs Model 769,Sports,35.52
prod_000770,T-Shirt Model 770,Clothing,96.83
prod_000771,Plant Model 771,Home & Garden,246.6
prod_000772,Car Part Model 772,Automotive,27
prod_000773,Coffee Maker Model 773,Home & Garden,255.95
prod_000774,Skirt Model 774,Clothing,251.36
prod_000775,Moisturizer Model 775,Beauty,297.32
prod_000776,Biography Model 776,Books,216.61
prod_000777,Face Cream Model 777,Beauty,74.09
prod_000778,Basketball Model 778,Sports,238.47
prod_000779,Novel Model 779,Books,310.17
prod_000780,Tennis Racket Model 780,Sports,357.92
prod_000781,Garden Tools Model 781,Home & Garden,81.72
prod_000782,Foundation Model 782,Beauty,238.64
prod_000783,Puzzle Model 783,Toys,405.39
prod_000784,Car Cover Model 784,Automotive,405.2
prod_000785,Yoga Mat Model 785,Sports,156.77
prod_000786,Brake Pad Model 786,Automotive,322.15
prod_000787,Car Part Model 787,Automotive,75.1
prod_000788,Lamp Model 788,Home & Garden,201.3
prod_000789,Car Cover Model 789,Automotive,498.55
prod_000790,Camera Model 790,Electronics,507.95
prod_000791,Volleyball Model 791,Sports,386.03
prod_000792,Face Cream Model 792,Beauty,22.02
prod_000793,Bedding Model 793,Home & Garden,82.28
prod_000794,Battery Model 794,Automotive,219.71
prod_000795,Shampoo Model 795,Beauty,401.86
prod_000796,Jacket Model 796,Clothing,294.17
prod_000797,Tennis Racket Model 797,Sports,505.42
prod_000798,Plant Model 798,Home & Garden,240.09
prod_000799,Shampoo Model 799,Beauty,211.12
prod_000800,Puzzle Model 800,Toys,460.5
prod_000801,Science Model 801,Books,163.76
prod_000802,Keyboard Model 802,Electronics,326.98
prod_000803,Soccer Ball Model 803,Sports,44.56
prod_000804,Lipstick Model 804,Beauty,495.83
prod_000805,Kitchen Set Model 805,Home & Garden,78.31
prod_000806,Mascara Model 806,Beauty,359.1
prod_000807,Golf Clubs Model 807,Sports,74.63
prod_000808,Remote Car Model 808,Toys,385.31
prod_000809,Mascara Model 809,Beauty,91.29
prod_000810,Shirt Model 810,Clothing,394.63
prod_000811,Pants Model 811,Clothing,137.08
prod_000812,Laptop Model 812,Electronics,297.23
prod_000813,Plant Model 813,Home & Garden,440.74
prod_000814,Bedding Model 814,Home & Garden,392.76
prod_000815,Novel Model 815,Books,347.77
prod_000816,Camera Model 816,Electronics,252.24
prod_000817,Toy Train Model 817,Toys,242.55
prod_000818,Oil Model 818,Automotive,25.86
prod_000819,T-Shirt Model 819,Clothing,276.57
prod_000820,Action Figure Model 820,Toys,231.85
prod_000821,Lamp Model 821,Home & Garden,431.32
prod_000822,Golf Clubs Model 822,Sports,295.74
prod_000823,Textbook Model 823,Books,167.23
prod_000824,Lamp Model 824,Home & Garden,422.4
prod_000825,Skirt Model 825,Clothing,348.41
prod_000826,Shampoo Model 826,Beauty,393.93
prod_000827,Smart Watch Model 827,Electronics,380.75
prod_000828,T-Shirt Model 828,Clothing,285.94
prod_000829,Oil Model 829,Automotive,56.96
prod_000830,Biography Model 830,Books,252.72
prod_000831,Tire Model 831,Automotive,254.53
prod_000832,Tool Set Model 832,Automotive,503.28
prod_000833,Jacket Model 833,Clothing,137.15
prod_000834,Volleyball Model 834,Sports,249.65
prod_000835,Soccer Ball Model 835,Sports,414.09
prod_000836,Baseball Glove Model 836,Sports,409.27
prod_000837,Board Game Model 837,Toys,354.57
prod_000838,Mascara Model 838,Beauty,321.83
prod_000839,Car Cover Model 839,Automotive,479.41
prod_000840,Lamp Model 840,Home & Garden,52.21
prod_000841,Board Game Model 841,Toys,84.72
prod_000842,Remote Car Model 842,Toys,484.45
prod_000843,Car Part Model 843,Automotive,115.39
prod_000844,Battery Model 844,Automotive,451
prod_000845,Car Part Model 845,Automotive,25.07
prod_000846,Shampoo Model 846,Beauty,444.84
prod_000847,Furniture Model 847,Home & Garden,389.14
prod_000848,Garden Tools Model 848,Home & Garden,376.19
prod_000849,Volleyball Model 849,Sports,180.26
prod_000850,Nail Polish Model 850,Beauty,161.09
prod_000851,Yoga Mat Model 851,Sports,90.67
prod_000852,Poetry Model 852,Books,212.22
prod_000853,Hoodie Model 853,Clothing,314.78
prod_000854,Jeans Model 854,Clothing,259.03
prod_000855,Lipstick Model 855,Beauty,220.2
prod_000856,T-Shirt Model 856,Clothing,307.34
prod_000857,Brake Pad Model 857,Automotive,183.31
prod_000858,Shampoo Model 858,Beauty,10.31
prod_000859,Skirt Model 859,Clothing,279.84
prod_000860,Volleyball Model 860,Sports,228.47
prod_000861,Lipstick Model 861,Beauty,458.48
prod_000862,Moisturizer Model 862,Beauty,251.55
prod_000863,Poetry Model 863,Books,397.85
prod_000864,Remote Car Model 864,Toys,357.88
prod_000865,Tire Model 865,Automotive,443.59
prod_000866,Keyboard Model 866,Electronics,118.73
prod_000867,Nail Polish Model 867,Beauty,414.89
prod_000868,Textbook Model 868,Books,475.6
prod_000869,Decoration Model 869,Home & Garden,130.01
prod_000870,Comic Model 870,Books,435.1
prod_000871,Cookbook Model 871,Books,167.19
prod_000872,Camera Model 872,Electronics,100.27
prod_000873,Mascara Model 873,Beauty,64.2
prod_000874,Furniture Model 874,Home & Garden,87.95
prod_000875,Kitchen Set Model 875,Home & Garden,340.85
prod_000876,Shirt Model 876,Clothing,389.1
prod_000877,Headphones Model 877,Electronics,483.22
prod_000878,Dress Model 878,Clothing,197.62
prod_000879,Skirt Model 879,Clothing,401.23
prod_000880,Running Shoes Model 880,Sports,103.68
prod_000881,Baseball Glove Model 881,Sports,416.95
prod_000882,Baseball Glove Model 882,Sports,161.06
prod_000883,Plant Model 883,Home & Garden,59.82
prod_000884,Doll Model 884,Toys,218.57
prod_000885,Volleyball Model 885,Sports,364.94
prod_000886,Science Model 886,Books,112.99
prod_000887,Lipstick Model 887,Beauty,378.08
prod_000888,Poetry Model 888,Books,41.25
prod_000889,Monitor Model 889,Electronics,379.08
prod_000890,Plant Model 890,Home & Garden,370.23
prod_000891,Filter Model 891,Automotive,445.19
prod_000892,Toy Train Model 892,Toys,417.43
prod_000893,Mascara Model 893,Beauty,445.92
prod_000894,Smart Watch Model 894,Electronics,243.03
prod_000895,Soccer Ball Model 895,Sports,30.52
prod_000896,Pants Model 896,Clothing,11.82
prod_000897,Shirt Model 897,Clothing,38.54
prod_000898,Board Game Model 898,Toys,444.07
prod_000899,Dress Model 899,Clothing,417.21
prod_000900,Oil Model 900,Automotive,481.92
prod_000901,Tire Model 901,Automotive,399.4
prod_000902,Battery Model 902,Automotive,365.41
prod_000903,Shampoo Model 903,Beauty,277.43
prod_000904,Pants Model 904,Clothing,265.73
prod_000905,Basketball Model 905,Sports,425.06
prod_000906,Tennis Racket Model 906,Sports,46.22
prod_000907,Plant Model 907,Home & Garden,501.34
prod_000908,Face Cream Model 908,Beauty,421.52
prod_000909,LEGO Set Model 909,Toys,216.83
prod_000910,Jeans Model 910,Clothing,127.21
prod_000911,Monitor Model 911,Electronics,86.38
prod_000912,Poetry Model 912,Books,433.28
prod_000913,Novel Model 913,Books,219.49
prod_000914,Yoga Mat Model 914,Sports,179.61
prod_000915,Baseball Glove Model 915,Sports,67.88
prod_000916,Filter Model 916,Automotive,143.5
prod_000917,Yoga Mat Model 917,Sports,262.98
prod_000918,Poetry Model 918,Books,326.09
prod_000919,Jeans Model 919,Clothing,490.44
prod_000920,Dress Model 920,Clothing,347.68
prod_000921,Golf Clubs Model 921,Sports,252.2
prod_000922,Jeans Model 922,Clothing,321.41
prod_000923,Tablet Model 923,Electronics,254.37
prod_000924,History Model 924,Books,318.67
prod_000925,Kitchen Set Model 925,Home & Garden,358.24
prod_000926,Battery Model 926,Automotive,267.53
prod_000927,Baseball Glove Model 927,Sports,393.71
prod_000928,Moisturizer Model 928,Beauty,102.72
prod_000929,Action Figure Model 929,Toys,492.89
prod_000930,Jeans Model 930,Clothing,279.53
prod_000931,Toy Train Model 931,Toys,196
prod_000932,Garden Tools Model 932,Home & Garden,427.61
prod_000933,Golf Clubs Model 933,Sports,498.73
prod_000934,Yoga Mat Model 934,Sports,420.52
prod_000935,Monitor Model 935,Electronics,54.26
prod_000936,Plant Model 936,Home & Garden,465.86
prod_000937,Jacket Model 937,Clothing,137.86
prod_000938,Toy Train Model 938,Toys,425.25
prod_000939,Car Cover Model 939,Automotive,359.31
prod_000940,Moisturizer Model 940,Beauty,156.54
prod_000941,History Model 941,Books,211.54
prod_000942,T-Shirt Model 942,Clothing,507.76
prod_000943,Lamp Model 943,Home & Garden,322.06
prod_000944,Running Shoes Model 944,Sports,86.32
prod_000945,Pants Model 945,Clothing,373.2
prod_000946,Lamp Model 946,Home & Garden,21.14
prod_000947,LEGO Set Model 947,Toys,414.67
prod_000948,Brake Pad Model 948,Automotive,108.14
prod_000949,Golf Clubs Model 949,Sports,466.44
prod_000950,Headphones Model 950,Electronics,453.61
prod_000951,Foundation Model 951,Beauty,163.88
prod_000952,Novel Model 952,Books,95.74
prod_000953,Yoga Mat Model 953,Sports,14.29
prod_000954,Puzzle Model 954,Toys,58.08
prod_000955,Basketball Model 955,Sports,257.49
prod_000956,Monitor Model 956,Electronics,69.02
prod_000957,Action Figure Model 957,Toys,59.85
prod_000958,Kitchen Set Model 958,Home & Garden,296.84
prod_000959,Mascara Model 959,Beauty,209.55
prod_000960,Building Blocks Model 960,Toys,432.94
prod_000961,Brake Pad Model 961,Automotive,246.48
prod_000962,Cookbook Model 962,Books,87.23
prod_000963,Lamp Model 963,Home & Garden,110.16
prod_000964,Skirt Model 964,Clothing,416.72
prod_000965,Kitchen Set Model 965,Home & Garden,23.11
prod_000966,Novel Model 966,Books,386.49
